GSUID,spectrum_id,crystal_system,space_group,symmetry_rank,symmetry_index,symmetry_complexity_score
8097597e39e8af1201755c533908d7134af465c2,SPC-001202,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
80dcbc8a4439bfcccc5ddba63dd2e3204100b879,SPC-001626,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
80e3f857fca2c7da757739a395dcf7facdd049d9,SPC-001593,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
80ecef275b4f14bb7494d0c37f6236002cd4d1d1,SPC-001666,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
8115c27c201f1ea83f672333015c616e79c64861,SPC-000299,Cubic,Fd-3m,7,1.0,0.0
814f85c56e50808b2b7836e9561e94cfa3ab2513,SPC-000851,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
815f6ec9efde657388d3f250454d22d30f463a5c,SPC-000119,Cubic,Ia-3d,7,1.0,0.0
81911f3160bc614f6152ba589b5e593f06e2f6b6,SPC-000684,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
81a1c0c3245273dd2887a3213c7b5bb7422606c4,SPC-001219,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
81a5851228d563b3f4d5af02cde791d7e969e166,SPC-001624,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
81a7d8161f67616435b8ab558ff90a04672e846d,SPC-000416,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
81d10c347d5d90f5e5803ec8ef7e3336de7073d4,SPC-000715,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
81d8fef14da0c2cd4fa7cc95346c52ff7950a82f,SPC-000939,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
81e0fed7a97f561d9e706026aa913d7872329635,SPC-000615,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
81e7b14f26fc53953f670abb503e967a635738e1,SPC-000698,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
82690b84a171bd662f1904da22104d0c65b84594,SPC-000300,Cubic,Fd-3m,7,1.0,0.0
826a6eceae4072102576061855caa03b6ca3eeaa,SPC-000287,Cubic,Fd-3m,7,1.0,0.0
82c2830008c9767cf10f1828ec7ce1bf90e1e45c,SPC-000844,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
830db7f25767c7dff8e949e3af9096b753fb7769,SPC-001479,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
8313cf7e0bda258d315f139f9e16d5aeba4bf5a6,SPC-001252,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
831f23a968ecdafe4d5939316f8474f632786869,SPC-000397,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
836396f239167e1e3aa2a35d1b493b2cd5913c05,SPC-001374,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
8414d270d134daf037b1fc4452e3517440dc539d,SPC-000311,Cubic,Fd-3m,7,1.0,0.0
843e14d66e8667d29270baf39eaec2b07bae19bc,SPC-000113,Cubic,Ia-3d,7,1.0,0.0
84403cbbec5d51fd349afec5793aa145a749a90d,SPC-001410,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
84e846bb3278514da1c610626abcfa3691d4109f,SPC-000649,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
850d1e3c0ea940daf1b8e9e4f539c5e83cb5e573,SPC-000692,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
855dd3d4827363be9ff6d0b1a09d8b9ce00d5f9a,SPC-000046,Cubic,Ia-3d,7,1.0,0.0
85c8052f52a8387b86a52c9b3daf3eae0755e890,SPC-001598,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
860bdb1deb9cca086656aea9e05b222494da61ae,SPC-000336,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
861b0d7b3cf94d913746a58dabac2af71ca0111e,SPC-001224,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
863110b33d99e59130bbe97122257cc3c1b4d9e3,SPC-000565,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
863f2dda89d7ef7fe521afc561e83f35ef3cdac1,SPC-001211,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
866ef1e4fca2158773250924433678b4e535cc8a,SPC-000568,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
86886638d4f0d22aa7ed453e80c90900e7a8270f,SPC-001152,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
8691299699f97dc35863d919b9f1d8130beb1399,SPC-000940,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
86c9fc125a8e843e4caf24c0dca2b4c43094fae2,SPC-000795,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
86caf4b70c8103f2cc23bf31b2dbdd8af454b25b,SPC-000858,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
86de13c64bd73a5f6cf9788d82ef0dd092f03712,SPC-000144,Cubic,Ia-3d,7,1.0,0.0
8752b9312b0f988633bc2f042b22097cbcd92cae,SPC-000919,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
878e15bec4faa4fbcb02d84488fbbb9b6631257b,SPC-001364,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
87b21f9e65944571b61ae536df539821f2602dcb,SPC-000901,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
87cecde356ebc77acd839d04a7090f9bbd6ced15,SPC-000098,Cubic,Ia-3d,7,1.0,0.0
87db5e7ab7a290fcf27ec689bcc75c19c30de2b2,SPC-000487,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
882c47fb2c5c8a19d379c2ceb39dccfea37026d4,SPC-001172,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
887712e855235488174362546c4b2879aa78c5ca,SPC-001793,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
88a9b0d2e3a6c74f102701e4cc88ed0a4513e241,SPC-000231,Cubic,Fd-3m,7,1.0,0.0
8912ae1e6b859ae2fe236d6d9df573cb2443f480,SPC-000757,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
895eba22985545932b27550daf737a76be39fdba,SPC-001120,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
898f6dafda2e76ee4e16d3571555b9352c6fa0c4,SPC-000099,Cubic,Ia-3d,7,1.0,0.0
89c97027c8c470997e591cd49759c6d9990d4d86,SPC-000405,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
89d9631e36a9fac68e2f602b49d95711e74646b1,SPC-000110,Cubic,Ia-3d,7,1.0,0.0
89dd3444f7ce526b6d2069d3dfcea9671dddf023,SPC-001052,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
8a34dbaf3c1c9c730b02e0e0b760b6f7daad8778,SPC-000672,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
8a43dfebc6613bdc18b68a599c20086774e62b84,SPC-001455,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
8a492512cb399edfa3574fdfcb6b595f4af444f3,SPC-000075,Cubic,Ia-3d,7,1.0,0.0
8a514a13a4b0e25f7791e0144413409c7509a053,SPC-001054,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
8b0f62160b2fb4a1bf1da9b97a37cda092add73e,SPC-000131,Cubic,Ia-3d,7,1.0,0.0
8b1e889d6c8e6ea30e2735944605e0af4ab0b446,SPC-000048,Cubic,Ia-3d,7,1.0,0.0
8b29370541ef8b261da3665a720e680d27e3d17b,SPC-000541,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
8b5fd10a8ed0c8a43710eb2e50809c67a57a3067,SPC-000538,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
8b866a52af07840746140e49855a1d861e3a0cd5,SPC-000372,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
8b975a38f70a96340a3cc659fb5adcc9ddba5471,SPC-000778,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
8b99584bd16a56aefa8a4690de84d440fbe9a8f5,SPC-001476,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
8b9bef96aabf2d7f8ce49d8b9dfc2b2886b6b1ae,SPC-000424,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
8ba39c2cf87c4ca0bd42673ad8377a2a5ea709f3,SPC-001013,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
8bae706c0223d20403e207732ce66eb968484ed6,SPC-001507,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
8be68bcce459317fba5836589313c27a21a90a03,SPC-001169,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
8c08824a5249c31e57013bc9a3ed078c349f3ee9,SPC-001062,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
8c1140d54ec5976b810d2a3508cfc382363ff589,SPC-001390,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
8c4b71ff70da7dbd16a985a62fbb1a13081fed7a,SPC-000126,Cubic,Ia-3d,7,1.0,0.0
8c8c00ebf52f180622ffdd1384032dfd59c9e5e0,SPC-000128,Cubic,Ia-3d,7,1.0,0.0
8cd11e5a186ea301f9a15c07dc38b754af10192d,SPC-000841,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
8d166f985da8db8b730b84ad8f5d6a3049ac89f5,SPC-001323,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
8d567839d20a0295761ba164dc1126e3b08d5864,SPC-001700,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
8d625e4dd3b520f11fe578f551f1a3a79d3ffb56,SPC-001177,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
8d810c56791e3938b5b3f0ec5dd62c356a470f8c,SPC-001766,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
8d87482e4f1a5743845b8379058fa8491cb13f84,SPC-000525,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
8da24f7498a61c8f41e991c32b23e76cc30ca59a,SPC-000761,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
8dac44f1b81ffe247628dbf08839069f87d818b1,SPC-000095,Cubic,Ia-3d,7,1.0,0.0
8db9ad1f529e9daf00db7563d870ec1810cf1f19,SPC-001569,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
8ddc60905beaea69f56d9880c585386825c97aee,SPC-001573,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
8de1ebfa43efb6e317d8766a993b59d4a97048dc,SPC-001454,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
8decf81e9f19bf62c835219f12e789e1aa377bad,SPC-000772,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
8dfb836f8021737a40489050538e2610b52983ee,SPC-000125,Cubic,Ia-3d,7,1.0,0.0
8e037fd003486ead5e25679b74ee8ea8922f8ca4,SPC-001719,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
8e0c9b067f61e7346dc3950dd2a17efafb0f5432,SPC-000830,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
8e2f8dca17b475b45e9edd132666270ccd270d3a,SPC-001101,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
8e455ee17ea7d322c2b3f65bc7275232a6ac0682,SPC-001435,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
8e54985fa9becac4a97e3f86fd8904b87c99ac98,SPC-000655,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
8e5d3b70a48a31dbece41f33fbb4d8d61f8c93f6,SPC-001242,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
8e6d312fc897a94987838bf10b6d22f518581592,SPC-001677,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
8e9693e237bfbb1106c5527a03459d750e0919a4,SPC-000539,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
8ed3b2a55e0f4746a5a2de422e7050e21c3f51f0,SPC-000053,Cubic,Ia-3d,7,1.0,0.0
8f5285af4b8f1ee502397bef436180ea0c24aae8,SPC-000728,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
8f8a5284f913a44ad8f18b8f4586ef4f32fcba99,SPC-001579,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
8fa4fcf82ceff177e96022b3e34da8625fbd09e5,SPC-001794,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
8faca9985afc9707210dca843a5486349c9b646f,SPC-000220,Cubic,Fd-3m,7,1.0,0.0
8fb7602681106507c2ca39981f25072e335ecc06,SPC-001748,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
8fb7e9a30c8b83ea4dd469fb55ad824b93a5cee6,SPC-001431,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
8ff3afb03a3c8f7168bd9b75eb92d8311be89670,SPC-001618,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
8ff789a7da952db6cf277332afa12dfee0053721,SPC-000179,Cubic,Ia-3d,7,1.0,0.0
8ffe969be6f32955fd3994af11b536d52e4f00a7,SPC-001521,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
9011233071ba78c7d4723a92c63e9904b0c7c4f7,SPC-000992,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
90147dd5c1aa1c60ba96084e1600ac4df9cc8187,SPC-001633,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
90f7a5a3bc9d13bf3575189ee311bef720eb0bdb,SPC-000266,Cubic,Fd-3m,7,1.0,0.0
90fe612ab81de1d510ae48110bfd4588d5f2fcc5,SPC-001190,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
915b916549f4c8ad679b9a18c55928ef841b51dc,SPC-001280,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
917b3dc084ff92a9d1fa82f377f6ddb8c322aa9f,SPC-000189,Cubic,Ia-3d,7,1.0,0.0
91990e2855cfbfb0043b2e5a404926cd052f6cf6,SPC-001412,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
91a4623da45952451985db2a2f38b393055fd7bc,SPC-001137,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
91a882077632661348d815f9c201f7f477e7bbd4,SPC-000275,Cubic,Fd-3m,7,1.0,0.0
91bcaa9db426d90b27fa4154492884136267f2b6,SPC-000663,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
91bf815425174996d58487b1c7b53b2340e64d3f,SPC-001413,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
91c49cd89bfdf67b076b5ae57458e9374a583ba7,SPC-001779,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9200a07b87fda5f563115ad3fb4504d7742335aa,SPC-000599,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
9201ef0f1b285d231c99291b1eb0e86a89960d53,SPC-001104,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
922d28dcf363527d646b345d8809388af016ee94,SPC-001133,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
93465ff6610d413dbed1913eb3e5e05c9c557172,SPC-000585,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
9350e28924ea73cb8e8120c751cde0be5f68785d,SPC-001491,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
935fe8f1dd2ae3ec2e9d4074e711a8f199d152e7,SPC-001612,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9360183eed618db75f617d23d6bf3e66eead0c9f,SPC-001623,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9366ea68762291ed72897403276214cebfbff17d,SPC-000780,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
93695e8c2894caf629404052e02dbddbe383be26,SPC-001458,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
93793f56abaa7f45fd6a698cab22d5e17b6950e5,SPC-000752,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
939042953dfbd864b5c1aaf955de428346b60cd7,SPC-001692,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
93ae504b7c99a51cee1f11a3123b3933fb2b5757,SPC-000827,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
93c746107cd9f61c1c0f3161f47dda816146cdf6,SPC-000696,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
93f5170e1cb6dc15c458772e3e6d39d3d0603936,SPC-001014,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
94011b23f0f94fcb24b70e1204d3ddb90d87082e,SPC-001121,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
94118e9c815e19a245e2fdccc78a04ed5bb995ad,SPC-001614,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
94146b0cd41b048f32bdd33afc4765e5cbc5d1fb,SPC-000436,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
941cef2d4a98d15e3ff6d10dcc72c9e9dbb87601,SPC-001234,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
943619575c17504d25bc10dbcb322a2463bf0251,SPC-000658,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
944b3d3da31f9d8cf9a41ab095080e0cfd234c37,SPC-000020,Cubic,Ia-3d,7,1.0,0.0
9468d76d1c444002c93bb4ca572757bd6d63cc70,SPC-001166,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
9482ce3a7eeacef113df44a914d704619cd00afa,SPC-000064,Cubic,Ia-3d,7,1.0,0.0
94ca6c02d02235960ab75ec6a610d1736c0bc7d9,SPC-000043,Cubic,Ia-3d,7,1.0,0.0
9514fa31389e5ca8e8826b165c0a927ab035f9c9,SPC-001763,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9522e815dd7197855abef012bb3a7bf9dd6d9d08,SPC-000500,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
953dc33643a6b912d91d54e657447320a348481d,SPC-000359,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9597a930735cb47214d352b1b1bd2e9ab4335a03,SPC-001702,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
95aba0542d5c71a10264c37de4758aff58a4a5f5,SPC-001149,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
95e9160f0b5558e3d618ee271f023bdb495a298a,SPC-000469,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
96045e8c8f2f8442dce9e84dfbc33f195db15a04,SPC-000635,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
9624450195dc133991a61eee45b54bc42230c204,SPC-000025,Cubic,Ia-3d,7,1.0,0.0
96a563a0ca53ac5fa49340ce8f3ac3b694c3edb7,SPC-001625,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
96c7a6a02f66a5c19c1688ae98972584d40b64d7,SPC-000540,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
96dbdb1d6ba4a683f1988fa281ee8c721189b395,SPC-000249,Cubic,Fd-3m,7,1.0,0.0
96ddacfc80d44df6c74d74e665179dc6fb476d09,SPC-000083,Cubic,Ia-3d,7,1.0,0.0
9725cf23b2d1dd79f3ceb729805e75acf9368c9c,SPC-001016,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
972d47ea7e442a5e27b92916578cc618d21bb19a,SPC-000577,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
97797956156793515ebaeb517edee82093495177,SPC-001734,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
97a1f1f15db2d32a1da9737d524e5a1b04b70171,SPC-000410,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
97d4c8ffac1f7eb9292bd626c20153b644bdebf6,SPC-000721,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
98313b5d824edc162a139168561b3f14866a2ff4,SPC-001567,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
9865acd62b518c9d432b27249c0e801e9b5653db,SPC-001348,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
98ca79393f85408af5330a8ad7a2367b0f72474d,SPC-001688,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
98dabb1608f85c21e9cee2aa4eb09960b291235c,SPC-001339,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
98ed56b7756dfcfb3b68b3a765f19160c0b4b5cc,SPC-000278,Cubic,Fd-3m,7,1.0,0.0
990b83c4eb7420469deac1a5f2d301e4bd842515,SPC-000479,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
990cf0c1e5a145ad46e29a1a39586a49b5e8c155,SPC-001529,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
991bf04bb5fcf4fd766ff77c349e584f42ddb61e,SPC-000613,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
9967e437eccd4a6050f7aa835af3bc7b99c3d994,SPC-000822,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
996efb0bde35440fdf2fb3ff8d524c71c81cb34a,SPC-000350,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9977f011ef76eac788f5783a6b2079e701f9fd42,SPC-000370,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
997c157ecc6ccf98beb31243625c6fa37ad5f523,SPC-001088,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
9993205365cdff051906d81f772004ff19a9c12c,SPC-000400,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9a253ac96bd8011b434ca422b2324cfe9803cd9e,SPC-001362,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
9a30aba32ae0d6b19a9e1b7c19fa8bb31a80cf5a,SPC-001651,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9a38abe85c2d81ee3a80b142f212a5efe3cf300d,SPC-000323,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9a3f7e06a491debfb4c6a94a9c28e43bce39f4f4,SPC-000313,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9a4a096b5df769015f8900753173d1eb8243edfb,SPC-001275,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
9a4b93b5822e54b32dc6a10e0914cbe66ed298b7,SPC-001627,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9a63e7b9834fdd90db7d9c67f98bc82767a65ac3,SPC-000314,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9a6822949fb427612bac7fc7efef44c405d8f63f,SPC-001502,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
9a83815e41e870bce93c69b2fdc081b07687d244,SPC-001369,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
9a9bd57b07628a6527c354306742fb2d96542daf,SPC-000420,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
9a9fb0d4a0914a68357d946205dfad30c882d3d7,SPC-000584,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
9aa7d4f51923d78ecf5ef8ff7ba425d41721f182,SPC-001150,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
9ac546ed7755b2b122761841f16f11c248bd9d23,SPC-001659,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9acdc3ba5380dca0f841783284908bb8b66b37b7,SPC-000395,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9b01de14f87847f9a349f6f76c2c03ced9fdc2fa,SPC-000028,Cubic,Ia-3d,7,1.0,0.0
9b41bff0deee70c42cee82e7732c97524906259d,SPC-000356,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9b433ac67ccbb534772ba609c59dfc84a4562868,SPC-001021,Trigonal,P3121,5,0.7142857142857143,0.2857142857142857
9b537647b0ea19d03308f6848b34aa716da26a8b,SPC-001665,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9b60a0329d84b47cc7a534c649baca630cd1db67,SPC-000961,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
9b7fdcdee1986c1a4a234afcc7012e5a91da2a1f,SPC-000960,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
9b9fde8340e4ab25b6531a586d858ddd5f18f7aa,SPC-001517,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
9ba4e5b70d445d01d0c5956e60425b5fb78bb9b9,SPC-000609,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
9bc0613723ab190e865ba46473c43e3176310316,SPC-001600,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
9bddb6355b732f29f4860d3c9f92638163104220,SPC-001310,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
9bf0099a9b908a48e04ef37e67b61641f3e0f77d,SPC-000437,Tetragonal,I4_1/amd,4,0.5714285714285714,0.4285714285714286
9bf8054f6b7100189c992610300390316f172e0d,SPC-001596,Hexagonal,P63/m,6,0.8571428571428571,0.1428571428571429
9c0565c570a27e6c946dd7081a56cbfe061b6c7f,SPC-000382,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9c4cacfaafef84a04c703c8684091ed60331bd69,SPC-001708,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9c4d4c094d3ebc4744b6f6ecb9d57952cb781dcf,SPC-000247,Cubic,Fd-3m,7,1.0,0.0
9c57c4b187b825a4a5e5f24dfec2170b2adb552a,SPC-000320,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9c6a6edd61a987eb89b1b2dbb0d0b0162c60782d,SPC-001800,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9c82d3a0da67d3f3e3e12e3212d9b60e83f882cb,SPC-000836,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
9c997cba6fbd2f41d734931f3c102b8b2805c3d4,SPC-000254,Cubic,Fd-3m,7,1.0,0.0
9ca1879b851e0d87b16501cb97abf6244472866b,SPC-000379,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9cb4e7991587d98006ebf43dee4630bf43e2e48a,SPC-000654,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
9cb80278c4acb2e983f9e4eb20fe138fba4fe804,SPC-000860,Orthorhombic,Pbca,3,0.42857142857142855,0.5714285714285714
9ced469ff1366ab84f8ed33042cc18dd7ae26fb5,SPC-001464,Triclinic,C1,1,0.14285714285714285,0.8571428571428572
9cee1c28b605a11e514bbea8267e5ced469b76b0,SPC-000317,Tetragonal,P4_2/mnm,4,0.5714285714285714,0.4285714285714286
9d06cfcfa0d2a44eda8ae7d3a9fd8dcceed9f460,SPC-001068,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
9d1161ede379d7ad1ff78eaf4c2c4cb2ff13acf6,SPC-000103,Cubic,Ia-3d,7,1.0,0.0
9d52ccda380050b871c281ba172bc465e45f5405,SPC-001226,Monoclinic,C2/m,2,0.2857142857142857,0.7142857142857143
9d6fba8b6cb91a24708ae12de5014d99246708b5,SPC-001143,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
9d91d00066d36dbd84bc421089dfef215a4afc1d,SPC-000932,Orthorhombic,Pbnm,3,0.42857142857142855,0.5714285714285714
9daccb14e989728ab48cd32c617dceeab8b01976,SPC-000107,Cubic,Ia-3d,7,1.0,0.0
9dca74545c0e7936d4626eec0a32bc65cffdfeaf,SPC-000639,Monoclinic,C2/c,2,0.2857142857142857,0.7142857142857143
9dfac9b2b0c034957203e087e6ccd3408bcb420c,SPC-001613,Trigonal,R-3c,5,0.7142857142857143,0.2857142857142857
9e1319f75f1311d312970b6a854acfbfb7793852,SPC-001147,Hexagonal,P6/mcc,6,0.8571428571428571,0.1428571428571429
